Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 970579851 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
Map of populations and ancestors (1 in map indicates ancestor):
  Species   1  2  3
1 ajan      1  0  1
2 alas      0  1  1
3 R         0  0  1

Generating gene trees.... Done

Initial MSC density and log-likelihood of observing data:
log-PG0 = 177651.838358   log-L0 = -638154.944033


bitmatrix for MSC-M
 0 ajan         0.00000   0  1  0
 1 alas         0.00000   1  0  0
 2 R            0.00500   0  0  0
[EXPERIMENTAL] - New extended IM rubberband algorithm
Theta proposal: Mixed: Sliding window (0.10) + Inv-G approx Gibbs (0.90))
Linked thetas: none
0:00 taken to read and process data..
Restarting timer...


-*- Terms index -*-

  Prgs: progress of MCMC run (negative progress means burnin)
  Gage: gene-tree age proposal
  Gspr: gene-tree SPR proposal
   th1: species tree theta proposal (tips)   (sliding window)
   th2: species tree theta proposal (inner)  (sliding window)
   thg: species tree theta proposal (inner)  (gibbs sampler)
   tau: species tree tau proposal
   mix: mixing proposal
   wr1: migration rates proposal (sliding window)
   wrg: migration rates proposal (gibbs sampler)
  mrte: migration rates proposal
theta1: mean theta of node 1
theta2: mean theta of node 2
theta3: mean theta of node 3
  tau1: root node mean tau
    W1: mean migration rate ajan -> alas
    W2: mean migration rate alas -> ajan
log-PG: log-probability of gene trees (MSC)
 log-L: mean log-L of observing data

     |            Acceptance proportions            |
Prgs | Gage Gspr  th1  th2  thg  tau  mix wr1  wrg  | theta1 theta2 theta3    tau1      W1     W2         log-PG          log-L
-------------------------------------------------------------------------------------------------------------------------------


                      Gage    Gspr     th1     th2     tau     mix     wr1  
Current Pjump:      0.70158 0.63411 0.02913 0.00000 0.00200 0.01800 0.04380
Current finetune:   5.00000 0.00100 0.00050 0.00200 0.00100 0.30000 0.10000
New finetune:      19.37761 0.00303 0.00004 0.00002 0.00001 0.01665 0.01353

=> 'finetune = 1 Gage:19.377607 Gspr:0.003030 th1:0.000045 th2:0.000020 tau:0.000006 mix:0.016652 wr1:0.013525'

  -0%  0.70 0.64 0.76 0.72 1.00 0.54 0.54 0.62 1.00   0.0063 0.0089 0.0034  0.0007  632.9205 1443.6731   235373.54021  -550888.66425

                      Gage    Gspr     th1     th2     tau     mix     wr1  
Current Pjump:      0.70461 0.63530 0.76247 0.72308 0.54320 0.54120 0.61691
Current finetune:  19.37761 0.00303 0.00004 0.00002 0.00001 0.01665 0.01353
New finetune:      75.99349 0.00922 0.00023 0.00008 0.00001 0.03721 0.03865

=> 'finetune = 1 Gage:75.993485 Gspr:0.009220 th1:0.000225 th2:0.000084 tau:0.000014 mix:0.037211 wr1:0.038655'



                      Gage    Gspr     th1     th2     tau     mix     wr1  
Current Pjump:      0.70585 0.63578 0.29873 0.16599 0.25680 0.22200 0.25751
Current finetune:  75.99349 0.00922 0.00023 0.00008 0.00001 0.03721 0.03865
New finetune:      99.00000 0.02810 0.00022 0.00004 0.00001 0.02655 0.03248

=> 'finetune = 1 Gage:99.000000 Gspr:0.028100 th1:0.000224 th2:0.000044 tau:0.000012 mix:0.026552 wr1:0.032478'

   0%  0.71 0.64 0.30 0.48 1.00 0.33 0.36 0.35 1.00   0.0069 0.0100 0.0035  0.0006  470.1028 1204.9965   215272.96403  -550892.45604  14:45:20


                      Gage    Gspr     th1     th2     tau     mix     wr1  
Current Pjump:      0.70587 0.63585 0.30331 0.48485 0.33360 0.35920 0.34930
Current finetune:  99.00000 0.02810 0.00022 0.00004 0.00001 0.02655 0.03248
New finetune:      99.00000 0.08566 0.00023 0.00008 0.00001 0.03298 0.03896

=> 'finetune = 1 Gage:99.000000 Gspr:0.085661 th1:0.000227 th2:0.000083 tau:0.000013 mix:0.032979 wr1:0.038965'

   1%  0.71 0.64 0.32 0.21 1.00 0.28 0.28 0.28 1.00   0.0072 0.0104 0.0036  0.0005  438.3077 1061.5851   227762.08969  -550876.10889   1%  0.71 0.64 0.31 0.22 1.00 0.28 0.29 0.26 1.00   0.0070 0.0102 0.0035  0.0006  447.3263 1143.6744   237152.41854  -550875.53066   2%  0.71 0.64 0.31 0.22 1.00 0.28 0.29 0.27 1.00   0.0069 0.0102 0.0035  0.0006  437.0167 1142.9561   218044.32355  -550866.43296   2%  0.71 0.64 0.31 0.22 1.00 0.27 0.29 0.27 1.00   0.0070 0.0102 0.0035  0.0006  461.2005 1111.3312   229844.26263  -550857.32020   3%  0.71 0.64 0.30 0.22 1.00 0.27 0.28 0.27 1.00   0.0070 0.0101 0.0035  0.0006  461.6492 1116.2704   226737.32189  -550850.88121   3%  0.71 0.64 0.30 0.22 1.00 0.27 0.28 0.27 1.00   0.0070 0.0101 0.0035  0.0006  465.7767 1128.3234   233589.54063  -550846.22634   4%  0.71 0.64 0.30 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  442.4722 1152.9827   213236.96177  -550844.15351   4%  0.71 0.64 0.30 0.23 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  426.8462 1185.1191   230811.35949  -550840.18974   5%  0.71 0.64 0.30 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0103 0.0035  0.0006  413.2858 1201.1823   228723.21521  -550837.34764   5%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0103 0.0035  0.0006  402.8608 1219.2188   226193.77314  -550835.26657  24:50:11
   6%  0.71 0.64 0.30 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0103 0.0035  0.0006  411.8173 1209.4145   228846.81149  -550833.75066   6%  0.71 0.64 0.30 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0103 0.0035  0.0006  414.9930 1208.6957   225658.35507  -550833.03065   7%  0.71 0.64 0.30 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0103 0.0035  0.0006  411.2032 1205.0820   212779.68052  -550833.18364   7%  0.71 0.64 0.30 0.23 1.00 0.28 0.28 0.29 1.00   0.0068 0.0103 0.0035  0.0006  399.0898 1215.2370   238787.64139  -550832.36857   8%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0068 0.0103 0.0035  0.0006  408.2275 1207.3366   242085.30856  -550830.47283   8%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  424.6187 1188.0033   222567.57362  -550829.62501   9%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  425.1951 1175.3224   229232.66006  -550829.88970   9%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  429.6818 1173.4982   252704.87309  -550828.95683  10%  0.71 0.64 0.30 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  433.7788 1173.5811   241025.97784  -550827.98882  10%  0.71 0.64 0.30 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  429.6900 1183.0353   239245.73572  -550827.64964  33:58:57
  11%  0.71 0.64 0.30 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  442.5697 1172.6635   234394.11443  -550826.73840  11%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0101 0.0035  0.0006  442.9712 1171.8815   216232.80759  -550826.51872  12%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0101 0.0035  0.0006  441.9480 1169.6271   229178.99088  -550825.43046  12%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  437.7434 1172.6802   233143.31798  -550824.43483  13%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  433.7536 1180.1372   224597.40737  -550824.13298  13%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  428.7436 1190.2037   233353.00573  -550823.42324  14%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  427.8116 1189.3946   236319.26188  -550822.99961  14%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  429.6015 1186.6136   232845.85715  -550822.40552  15%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0069 0.0102 0.0035  0.0006  430.3282 1188.7442   228516.80407  -550821.90803  15%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0069 0.0101 0.0035  0.0006  430.7949 1188.3839   228701.22179  -550821.49206  43:02:35
  16%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0069 0.0101 0.0035  0.0006  428.3066 1194.0503   225643.10060  -550820.83723  16%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0068 0.0101 0.0035  0.0006  425.5907 1197.6393   222411.22178  -550820.28320  17%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0068 0.0101 0.0035  0.0006  426.4553 1194.9811   232467.59230  -550820.18192  17%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.28 1.00   0.0068 0.0101 0.0035  0.0006  422.7890 1201.2217   228583.70871  -550819.62439  18%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  421.0181 1204.1955   240793.66195  -550819.20022  18%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0068 0.0101 0.0035  0.0006  424.6203 1202.9754   235740.93093  -550818.72135  19%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0068 0.0101 0.0035  0.0006  423.3579 1199.7657   226028.09694  -550818.71999  19%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0068 0.0101 0.0035  0.0006  425.5434 1197.2397   235979.38288  -550818.75397  20%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0069 0.0101 0.0035  0.0006  423.6268 1195.3717   222172.66565  -550818.80657  20%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0069 0.0102 0.0035  0.0006  424.4511 1192.4548   239390.35666  -550818.27517  51:58:39
  21%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0069 0.0101 0.0035  0.0006  425.1968 1190.7741   230896.14181  -550818.02344  21%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0069 0.0101 0.0035  0.0006  423.5886 1194.4427   231887.71190  -550817.52515  22%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  420.1342 1196.9620   221940.47419  -550817.38440  22%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  418.1773 1198.4222   229908.29451  -550817.19703  23%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0069 0.0102 0.0035  0.0006  419.1143 1196.3115   220392.26103  -550817.00045  23%  0.71 0.64 0.31 0.22 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  417.6193 1198.6405   224349.07181  -550816.55290  24%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  417.5821 1197.7457   230264.77515  -550816.65062  24%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  418.0515 1198.5261   224193.77922  -550816.25748  25%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  416.7398 1199.0329   226534.51415  -550815.97638  25%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  415.9755 1201.9133   257820.04488  -550815.74065  60:50:15
  26%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  417.1879 1206.1729   237085.84215  -550815.20746  26%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  418.1717 1203.9080   243121.11052  -550815.17844  27%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  418.5964 1204.7514   229840.58625  -550814.82099  27%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  419.4205 1206.1816   235112.40904  -550814.43359  28%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  418.4658 1207.7937   225277.24130  -550814.21494  28%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  416.9234 1208.5025   228844.93274  -550813.98276  29%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  415.3650 1209.3911   224942.10776  -550813.76084  29%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  412.1401 1212.0105   232395.53677  -550813.68941  30%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  411.8831 1213.2651   232392.73502  -550813.47348  30%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  410.9629 1211.2279   217858.71953  -550813.47675  69:45:35
  31%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  409.7203 1211.1441   219852.33862  -550813.48281  31%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  411.3239 1208.6006   230623.08073  -550813.50998  32%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  412.9755 1204.6337   225584.50125  -550813.51801  32%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0102 0.0035  0.0006  410.1999 1205.1491   221354.39173  -550813.44695  33%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0102 0.0035  0.0006  408.2671 1208.7666   224120.64186  -550813.30474  33%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0102 0.0035  0.0006  410.2602 1206.8885   232413.39283  -550813.06758  34%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.28 1.00   0.0068 0.0102 0.0035  0.0006  412.0675 1203.8671   221457.81061  -550813.11324  34%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  414.4210 1202.6701   233853.33646  -550812.95328  35%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  417.3942 1200.0858   245411.20610  -550812.93654  35%  0.71 0.64 0.31 0.23 1.00 0.28 0.28 0.27 1.00   0.0068 0.0102 0.0035  0.0006  417.8375 1200.7436   223277.40217  -550812.77887  78:43:25
